dealer_key,did_dealer_code,dealer_name,district_code,district_name,zone_code,zone_name,brand_name,dealer_location_type,sales_area,dealer_category,objective_month,objective,objective_group
546,33350,Pioneer Ford,3,STH / Southern,S1,Deborah Monaghan,Ford,Primary Site,Robinvale,Rural,2024-06-01,2,SUV
546,33350,Pioneer Ford,3,STH / Southern,S1,Deborah Monaghan,Ford,Primary Site,Robinvale,Rural,2024-06-01,7,Truck
546,33350,Pioneer Ford,3,STH / Southern,S1,Deborah Monaghan,Ford,Primary Site,Robinvale,Rural,2024-04-01,0,Car
546,33350,Pioneer Ford,3,STH / Southern,S1,Deborah Monaghan,Ford,Primary Site,Robinvale,Rural,2024-04-01,1,SUV
546,33350,Pioneer Ford,3,STH / Southern,S1,Deborah Monaghan,Ford,Primary Site,Robinvale,Rural,2024-04-01,6,Truck
548,33440,Rural Ford,3,STH / Southern,S1,Deborah Monaghan,Ford,Primary Site,Deniliquin,Rural,2025-03-01,1,Car
548,33440,Rural Ford,3,STH / Southern,S1,Deborah Monaghan,Ford,Primary Site,Deniliquin,Rural,2025-03-01,2,SUV
548,33440,Rural Ford,3,STH / Southern,S1,Deborah Monaghan,Ford,Primary Site,Deniliquin,Rural,2025-03-01,6,Truck
548,33440,Rural Ford,3,STH / Southern,S1,Deborah Monaghan,Ford,Primary Site,Deniliquin,Rural,2025-02-01,0,Car
548,33440,Rural Ford,3,STH / Southern,S1,Deborah Monaghan,Ford,Primary Site,Deniliquin,Rural,2025-02-01,2,SUV
548,33440,Rural Ford,3,STH / Southern,S1,Deborah Monaghan,Ford,Primary Site,Deniliquin,Rural,2025-02-01,5,Truck
548,33440,Rural Ford,3,STH / Southern,S1,Deborah Monaghan,Ford,Primary Site,Deniliquin,Rural,2024-05-01,0,Car
548,33440,Rural Ford,3,STH / Southern,S1,Deborah Monaghan,Ford,Primary Site,Deniliquin,Rural,2024-05-01,3,SUV
548,33440,Rural Ford,3,STH / Southern,S1,Deborah Monaghan,Ford,Primary Site,Deniliquin,Rural,2024-05-01,8,Truck
548,33440,Rural Ford,3,STH / Southern,S1,Deborah Monaghan,Ford,Primary Site,Deniliquin,Rural,2024-12-01,0,Car
548,33440,Rural Ford,3,STH / Southern,S1,Deborah Monaghan,Ford,Primary Site,Deniliquin,Rural,2024-12-01,2,SUV
548,33440,Rural Ford,3,STH / Southern,S1,Deborah Monaghan,Ford,Primary Site,Deniliquin,Rural,2024-12-01,6,Truck
548,33440,Rural Ford,3,STH / Southern,S1,Deborah Monaghan,Ford,Primary Site,Deniliquin,Rural,2024-10-01,1,Car
548,33440,Rural Ford,3,STH / Southern,S1,Deborah Monaghan,Ford,Primary Site,Deniliquin,Rural,2024-10-01,2,SUV
548,33440,Rural Ford,3,STH / Southern,S1,Deborah Monaghan,Ford,Primary Site,Deniliquin,Rural,2024-10-01,5,Truck
548,33440,Rural Ford,3,STH / Southern,S1,Deborah Monaghan,Ford,Primary Site,Deniliquin,Rural,2024-08-01,0,Car
548,33440,Rural Ford,3,STH / Southern,S1,Deborah Monaghan,Ford,Primary Site,Deniliquin,Rural,2024-08-01,3,SUV
548,33440,Rural Ford,3,STH / Southern,S1,Deborah Monaghan,Ford,Primary Site,Deniliquin,Rural,2024-08-01,7,Truck
548,33440,Rural Ford,3,STH / Southern,S1,Deborah Monaghan,Ford,Primary Site,Deniliquin,Rural,2024-02-01,0,Car
548,33440,Rural Ford,3,STH / Southern,S1,Deborah Monaghan,Ford,Primary Site,Deniliquin,Rural,2024-02-01,2,SUV
548,33440,Rural Ford,3,STH / Southern,S1,Deborah Monaghan,Ford,Primary Site,Deniliquin,Rural,2024-02-01,7,Truck
548,33440,Rural Ford,3,STH / Southern,S1,Deborah Monaghan,Ford,Primary Site,Deniliquin,Rural,2024-01-01,0,Car
548,33440,Rural Ford,3,STH / Southern,S1,Deborah Monaghan,Ford,Primary Site,Deniliquin,Rural,2024-01-01,1,SUV
548,33440,Rural Ford,3,STH / Southern,S1,Deborah Monaghan,Ford,Primary Site,Deniliquin,Rural,2024-01-01,7,Truck
548,33440,Rural Ford,3,STH / Southern,S1,Deborah Monaghan,Ford,Primary Site,Deniliquin,Rural,2024-11-01,0,Car
548,33440,Rural Ford,3,STH / Southern,S1,Deborah Monaghan,Ford,Primary Site,Deniliquin,Rural,2024-11-01,2,SUV
548,33440,Rural Ford,3,STH / Southern,S1,Deborah Monaghan,Ford,Primary Site,Deniliquin,Rural,2024-11-01,6,Truck
548,33440,Rural Ford,3,STH / Southern,S1,Deborah Monaghan,Ford,Primary Site,Deniliquin,Rural,2024-09-01,1,Car
548,33440,Rural Ford,3,STH / Southern,S1,Deborah Monaghan,Ford,Primary Site,Deniliquin,Rural,2024-09-01,3,SUV
548,33440,Rural Ford,3,STH / Southern,S1,Deborah Monaghan,Ford,Primary Site,Deniliquin,Rural,2024-09-01,7,Truck
548,33440,Rural Ford,3,STH / Southern,S1,Deborah Monaghan,Ford,Primary Site,Deniliquin,Rural,2025-01-01,0,Car
548,33440,Rural Ford,3,STH / Southern,S1,Deborah Monaghan,Ford,Primary Site,Deniliquin,Rural,2025-01-01,1,SUV
548,33440,Rural Ford,3,STH / Southern,S1,Deborah Monaghan,Ford,Primary Site,Deniliquin,Rural,2025-01-01,5,Truck
548,33440,Rural Ford,3,STH / Southern,S1,Deborah Monaghan,Ford,Primary Site,Deniliquin,Rural,2024-07-01,0,Car
548,33440,Rural Ford,3,STH / Southern,S1,Deborah Monaghan,Ford,Primary Site,Deniliquin,Rural,2024-07-01,2,SUV
548,33440,Rural Ford,3,STH / Southern,S1,Deborah Monaghan,Ford,Primary Site,Deniliquin,Rural,2024-07-01,7,Truck
548,33440,Rural Ford,3,STH / Southern,S1,Deborah Monaghan,Ford,Primary Site,Deniliquin,Rural,2024-03-01,0,Car
548,33440,Rural Ford,3,STH / Southern,S1,Deborah Monaghan,Ford,Primary Site,Deniliquin,Rural,2024-03-01,3,SUV
548,33440,Rural Ford,3,STH / Southern,S1,Deborah Monaghan,Ford,Primary Site,Deniliquin,Rural,2024-03-01,7,Truck
548,33440,Rural Ford,3,STH / Southern,S1,Deborah Monaghan,Ford,Primary Site,Deniliquin,Rural,2024-06-01,0,Car
548,33440,Rural Ford,3,STH / Southern,S1,Deborah Monaghan,Ford,Primary Site,Deniliquin,Rural,2024-06-01,2,SUV
548,33440,Rural Ford,3,STH / Southern,S1,Deborah Monaghan,Ford,Primary Site,Deniliquin,Rural,2024-06-01,9,Truck
548,33440,Rural Ford,3,STH / Southern,S1,Deborah Monaghan,Ford,Primary Site,Deniliquin,Rural,2024-04-01,0,Car
548,33440,Rural Ford,3,STH / Southern,S1,Deborah Monaghan,Ford,Primary Site,Deniliquin,Rural,2024-04-01,3,SUV
548,33440,Rural Ford,3,STH / Southern,S1,Deborah Monaghan,Ford,Primary Site,Deniliquin,Rural,2024-04-01,8,Truck
551,33530,Swan Hill Ford,3,STH / Southern,S1,Deborah Monaghan,Ford,Primary Site,Swan Hill,Rural,2025-03-01,1,Car
551,33530,Swan Hill Ford,3,STH / Southern,S1,Deborah Monaghan,Ford,Primary Site,Swan Hill,Rural,2025-03-01,5,SUV
551,33530,Swan Hill Ford,3,STH / Southern,S1,Deborah Monaghan,Ford,Primary Site,Swan Hill,Rural,2025-03-01,11,Truck
551,33530,Swan Hill Ford,3,STH / Southern,S1,Deborah Monaghan,Ford,Primary Site,Swan Hill,Rural,2025-02-01,0,Car
551,33530,Swan Hill Ford,3,STH / Southern,S1,Deborah Monaghan,Ford,Primary Site,Swan Hill,Rural,2025-02-01,4,SUV
551,33530,Swan Hill Ford,3,STH / Southern,S1,Deborah Monaghan,Ford,Primary Site,Swan Hill,Rural,2025-02-01,9,Truck
551,33530,Swan Hill Ford,3,STH / Southern,S1,Deborah Monaghan,Ford,Primary Site,Swan Hill,Rural,2024-05-01,0,Car
551,33530,Swan Hill Ford,3,STH / Southern,S1,Deborah Monaghan,Ford,Primary Site,Swan Hill,Rural,2024-05-01,5,SUV
551,33530,Swan Hill Ford,3,STH / Southern,S1,Deborah Monaghan,Ford,Primary Site,Swan Hill,Rural,2024-05-01,20,Truck
551,33530,Swan Hill Ford,3,STH / Southern,S1,Deborah Monaghan,Ford,Primary Site,Swan Hill,Rural,2024-12-01,-1,Car
551,33530,Swan Hill Ford,3,STH / Southern,S1,Deborah Monaghan,Ford,Primary Site,Swan Hill,Rural,2024-12-01,5,SUV
551,33530,Swan Hill Ford,3,STH / Southern,S1,Deborah Monaghan,Ford,Primary Site,Swan Hill,Rural,2024-12-01,12,Truck
551,33530,Swan Hill Ford,3,STH / Southern,S1,Deborah Monaghan,Ford,Primary Site,Swan Hill,Rural,2024-10-01,0,Car
551,33530,Swan Hill Ford,3,STH / Southern,S1,Deborah Monaghan,Ford,Primary Site,Swan Hill,Rural,2024-10-01,5,SUV
551,33530,Swan Hill Ford,3,STH / Southern,S1,Deborah Monaghan,Ford,Primary Site,Swan Hill,Rural,2024-10-01,12,Truck
551,33530,Swan Hill Ford,3,STH / Southern,S1,Deborah Monaghan,Ford,Primary Site,Swan Hill,Rural,2024-08-01,0,Car
551,33530,Swan Hill Ford,3,STH / Southern,S1,Deborah Monaghan,Ford,Primary Site,Swan Hill,Rural,2024-08-01,6,SUV
551,33530,Swan Hill Ford,3,STH / Southern,S1,Deborah Monaghan,Ford,Primary Site,Swan Hill,Rural,2024-08-01,16,Truck
551,33530,Swan Hill Ford,3,STH / Southern,S1,Deborah Monaghan,Ford,Primary Site,Swan Hill,Rural,2024-02-01,0,Car
551,33530,Swan Hill Ford,3,STH / Southern,S1,Deborah Monaghan,Ford,Primary Site,Swan Hill,Rural,2024-02-01,3,SUV
551,33530,Swan Hill Ford,3,STH / Southern,S1,Deborah Monaghan,Ford,Primary Site,Swan Hill,Rural,2024-02-01,14,Truck
551,33530,Swan Hill Ford,3,STH / Southern,S1,Deborah Monaghan,Ford,Primary Site,Swan Hill,Rural,2024-01-01,0,Car
551,33530,Swan Hill Ford,3,STH / Southern,S1,Deborah Monaghan,Ford,Primary Site,Swan Hill,Rural,2024-01-01,1,SUV
551,33530,Swan Hill Ford,3,STH / Southern,S1,Deborah Monaghan,Ford,Primary Site,Swan Hill,Rural,2024-01-01,15,Truck
551,33530,Swan Hill Ford,3,STH / Southern,S1,Deborah Monaghan,Ford,Primary Site,Swan Hill,Rural,2024-11-01,-1,Car
551,33530,Swan Hill Ford,3,STH / Southern,S1,Deborah Monaghan,Ford,Primary Site,Swan Hill,Rural,2024-11-01,5,SUV
551,33530,Swan Hill Ford,3,STH / Southern,S1,Deborah Monaghan,Ford,Primary Site,Swan Hill,Rural,2024-11-01,12,Truck
551,33530,Swan Hill Ford,3,STH / Southern,S1,Deborah Monaghan,Ford,Primary Site,Swan Hill,Rural,2024-09-01,0,Car
551,33530,Swan Hill Ford,3,STH / Southern,S1,Deborah Monaghan,Ford,Primary Site,Swan Hill,Rural,2024-09-01,5,SUV
551,33530,Swan Hill Ford,3,STH / Southern,S1,Deborah Monaghan,Ford,Primary Site,Swan Hill,Rural,2024-09-01,15,Truck
551,33530,Swan Hill Ford,3,STH / Southern,S1,Deborah Monaghan,Ford,Primary Site,Swan Hill,Rural,2025-01-01,0,Car
551,33530,Swan Hill Ford,3,STH / Southern,S1,Deborah Monaghan,Ford,Primary Site,Swan Hill,Rural,2025-01-01,4,SUV
551,33530,Swan Hill Ford,3,STH / Southern,S1,Deborah Monaghan,Ford,Primary Site,Swan Hill,Rural,2025-01-01,8,Truck
551,33530,Swan Hill Ford,3,STH / Southern,S1,Deborah Monaghan,Ford,Primary Site,Swan Hill,Rural,2024-07-01,0,Car
551,33530,Swan Hill Ford,3,STH / Southern,S1,Deborah Monaghan,Ford,Primary Site,Swan Hill,Rural,2024-07-01,5,SUV
551,33530,Swan Hill Ford,3,STH / Southern,S1,Deborah Monaghan,Ford,Primary Site,Swan Hill,Rural,2024-07-01,15,Truck
551,33530,Swan Hill Ford,3,STH / Southern,S1,Deborah Monaghan,Ford,Primary Site,Swan Hill,Rural,2024-03-01,0,Car
551,33530,Swan Hill Ford,3,STH / Southern,S1,Deborah Monaghan,Ford,Primary Site,Swan Hill,Rural,2024-03-01,4,SUV
551,33530,Swan Hill Ford,3,STH / Southern,S1,Deborah Monaghan,Ford,Primary Site,Swan Hill,Rural,2024-03-01,15,Truck
551,33530,Swan Hill Ford,3,STH / Southern,S1,Deborah Monaghan,Ford,Primary Site,Swan Hill,Rural,2024-06-01,0,Car
551,33530,Swan Hill Ford,3,STH / Southern,S1,Deborah Monaghan,Ford,Primary Site,Swan Hill,Rural,2024-06-01,3,SUV
551,33530,Swan Hill Ford,3,STH / Southern,S1,Deborah Monaghan,Ford,Primary Site,Swan Hill,Rural,2024-06-01,21,Truck
551,33530,Swan Hill Ford,3,STH / Southern,S1,Deborah Monaghan,Ford,Primary Site,Swan Hill,Rural,2024-04-01,0,Car
551,33530,Swan Hill Ford,3,STH / Southern,S1,Deborah Monaghan,Ford,Primary Site,Swan Hill,Rural,2024-04-01,5,SUV
551,33530,Swan Hill Ford,3,STH / Southern,S1,Deborah Monaghan,Ford,Primary Site,Swan Hill,Rural,2024-04-01,18,Truck
552,34010,Blacklocks Ford,3,STH / Southern,S3,Greta Drane,Ford,Primary Site,Wodonga,Provincial,2025-03-01,6,Car
552,34010,Blacklocks Ford,3,STH / Southern,S3,Greta Drane,Ford,Primary Site,Wodonga,Provincial,2025-03-01,16,SUV
552,34010,Blacklocks Ford,3,STH / Southern,S3,Greta Drane,Ford,Primary Site,Wodonga,Provincial,2025-03-01,44,Truck
552,34010,Blacklocks Ford,3,STH / Southern,S3,Greta Drane,Ford,Primary Site,Wodonga,Provincial,2025-02-01,0,Car
552,34010,Blacklocks Ford,3,STH / Southern,S3,Greta Drane,Ford,Primary Site,Wodonga,Provincial,2025-02-01,6,SUV
552,34010,Blacklocks Ford,3,STH / Southern,S3,Greta Drane,Ford,Primary Site,Wodonga,Provincial,2025-02-01,38,Truck
552,34010,Blacklocks Ford,3,STH / Southern,S3,Greta Drane,Ford,Primary Site,Wodonga,Provincial,2024-05-01,0,Car
552,34010,Blacklocks Ford,3,STH / Southern,S3,Greta Drane,Ford,Primary Site,Wodonga,Provincial,2024-05-01,22,SUV
552,34010,Blacklocks Ford,3,STH / Southern,S3,Greta Drane,Ford,Primary Site,Wodonga,Provincial,2024-05-01,57,Truck
552,34010,Blacklocks Ford,3,STH / Southern,S3,Greta Drane,Ford,Primary Site,Wodonga,Provincial,2024-12-01,1,Car
552,34010,Blacklocks Ford,3,STH / Southern,S3,Greta Drane,Ford,Primary Site,Wodonga,Provincial,2024-12-01,18,SUV
552,34010,Blacklocks Ford,3,STH / Southern,S3,Greta Drane,Ford,Primary Site,Wodonga,Provincial,2024-12-01,46,Truck
552,34010,Blacklocks Ford,3,STH / Southern,S3,Greta Drane,Ford,Primary Site,Wodonga,Provincial,2024-10-01,2,Car
552,34010,Blacklocks Ford,3,STH / Southern,S3,Greta Drane,Ford,Primary Site,Wodonga,Provincial,2024-10-01,19,SUV
552,34010,Blacklocks Ford,3,STH / Southern,S3,Greta Drane,Ford,Primary Site,Wodonga,Provincial,2024-10-01,47,Truck
552,34010,Blacklocks Ford,3,STH / Southern,S3,Greta Drane,Ford,Primary Site,Wodonga,Provincial,2024-08-01,0,Car
552,34010,Blacklocks Ford,3,STH / Southern,S3,Greta Drane,Ford,Primary Site,Wodonga,Provincial,2024-08-01,18,SUV
552,34010,Blacklocks Ford,3,STH / Southern,S3,Greta Drane,Ford,Primary Site,Wodonga,Provincial,2024-08-01,49,Truck
552,34010,Blacklocks Ford,3,STH / Southern,S3,Greta Drane,Ford,Primary Site,Wodonga,Provincial,2024-02-01,0,Car
552,34010,Blacklocks Ford,3,STH / Southern,S3,Greta Drane,Ford,Primary Site,Wodonga,Provincial,2024-02-01,14,SUV
552,34010,Blacklocks Ford,3,STH / Southern,S3,Greta Drane,Ford,Primary Site,Wodonga,Provincial,2024-02-01,52,Truck
552,34010,Blacklocks Ford,3,STH / Southern,S3,Greta Drane,Ford,Primary Site,Wodonga,Provincial,2024-01-01,0,Car
552,34010,Blacklocks Ford,3,STH / Southern,S3,Greta Drane,Ford,Primary Site,Wodonga,Provincial,2024-01-01,9,SUV
552,34010,Blacklocks Ford,3,STH / Southern,S3,Greta Drane,Ford,Primary Site,Wodonga,Provincial,2024-01-01,53,Truck
552,34010,Blacklocks Ford,3,STH / Southern,S3,Greta Drane,Ford,Primary Site,Wodonga,Provincial,2024-11-01,1,Car
552,34010,Blacklocks Ford,3,STH / Southern,S3,Greta Drane,Ford,Primary Site,Wodonga,Provincial,2024-11-01,21,SUV
552,34010,Blacklocks Ford,3,STH / Southern,S3,Greta Drane,Ford,Primary Site,Wodonga,Provincial,2024-11-01,48,Truck
552,34010,Blacklocks Ford,3,STH / Southern,S3,Greta Drane,Ford,Primary Site,Wodonga,Provincial,2024-09-01,2,Car
552,34010,Blacklocks Ford,3,STH / Southern,S3,Greta Drane,Ford,Primary Site,Wodonga,Provincial,2024-09-01,17,SUV
552,34010,Blacklocks Ford,3,STH / Southern,S3,Greta Drane,Ford,Primary Site,Wodonga,Provincial,2024-09-01,48,Truck
552,34010,Blacklocks Ford,3,STH / Southern,S3,Greta Drane,Ford,Primary Site,Wodonga,Provincial,2025-01-01,0,Car
552,34010,Blacklocks Ford,3,STH / Southern,S3,Greta Drane,Ford,Primary Site,Wodonga,Provincial,2025-01-01,14,SUV
552,34010,Blacklocks Ford,3,STH / Southern,S3,Greta Drane,Ford,Primary Site,Wodonga,Provincial,2025-01-01,35,Truck
552,34010,Blacklocks Ford,3,STH / Southern,S3,Greta Drane,Ford,Primary Site,Wodonga,Provincial,2024-07-01,0,Car
552,34010,Blacklocks Ford,3,STH / Southern,S3,Greta Drane,Ford,Primary Site,Wodonga,Provincial,2024-07-01,15,SUV
552,34010,Blacklocks Ford,3,STH / Southern,S3,Greta Drane,Ford,Primary Site,Wodonga,Provincial,2024-07-01,50,Truck
552,34010,Blacklocks Ford,3,STH / Southern,S3,Greta Drane,Ford,Primary Site,Wodonga,Provincial,2024-03-01,0,Car
552,34010,Blacklocks Ford,3,STH / Southern,S3,Greta Drane,Ford,Primary Site,Wodonga,Provincial,2024-03-01,21,SUV
552,34010,Blacklocks Ford,3,STH / Southern,S3,Greta Drane,Ford,Primary Site,Wodonga,Provincial,2024-03-01,47,Truck
552,34010,Blacklocks Ford,3,STH / Southern,S3,Greta Drane,Ford,Primary Site,Wodonga,Provincial,2024-06-01,0,Car
552,34010,Blacklocks Ford,3,STH / Southern,S3,Greta Drane,Ford,Primary Site,Wodonga,Provincial,2024-06-01,20,SUV
552,34010,Blacklocks Ford,3,STH / Southern,S3,Greta Drane,Ford,Primary Site,Wodonga,Provincial,2024-06-01,60,Truck
552,34010,Blacklocks Ford,3,STH / Southern,S3,Greta Drane,Ford,Primary Site,Wodonga,Provincial,2024-04-01,0,Car
552,34010,Blacklocks Ford,3,STH / Southern,S3,Greta Drane,Ford,Primary Site,Wodonga,Provincial,2024-04-01,21,SUV
552,34010,Blacklocks Ford,3,STH / Southern,S3,Greta Drane,Ford,Primary Site,Wodonga,Provincial,2024-04-01,54,Truck
554,34070,H.S. West Motors,3,STH / Southern,S1,Deborah Monaghan,Ford,Primary Site,Cobram,Rural,2025-03-01,0,Car
554,34070,H.S. West Motors,3,STH / Southern,S1,Deborah Monaghan,Ford,Primary Site,Cobram,Rural,2025-03-01,2,SUV
554,34070,H.S. West Motors,3,STH / Southern,S1,Deborah Monaghan,Ford,Primary Site,Cobram,Rural,2025-03-01,6,Truck
554,34070,H.S. West Motors,3,STH / Southern,S1,Deborah Monaghan,Ford,Primary Site,Cobram,Rural,2025-02-01,0,Car
554,34070,H.S. West Motors,3,STH / Southern,S1,Deborah Monaghan,Ford,Primary Site,Cobram,Rural,2025-02-01,2,SUV
554,34070,H.S. West Motors,3,STH / Southern,S1,Deborah Monaghan,Ford,Primary Site,Cobram,Rural,2025-02-01,5,Truck
554,34070,H.S. West Motors,3,STH / Southern,S1,Deborah Monaghan,Ford,Primary Site,Cobram,Rural,2024-05-01,0,Car
554,34070,H.S. West Motors,3,STH / Southern,S1,Deborah Monaghan,Ford,Primary Site,Cobram,Rural,2024-05-01,3,SUV
554,34070,H.S. West Motors,3,STH / Southern,S1,Deborah Monaghan,Ford,Primary Site,Cobram,Rural,2024-05-01,8,Truck
554,34070,H.S. West Motors,3,STH / Southern,S1,Deborah Monaghan,Ford,Primary Site,Cobram,Rural,2024-12-01,0,Car
554,34070,H.S. West Motors,3,STH / Southern,S1,Deborah Monaghan,Ford,Primary Site,Cobram,Rural,2024-12-01,2,SUV
554,34070,H.S. West Motors,3,STH / Southern,S1,Deborah Monaghan,Ford,Primary Site,Cobram,Rural,2024-12-01,7,Truck
554,34070,H.S. West Motors,3,STH / Southern,S1,Deborah Monaghan,Ford,Primary Site,Cobram,Rural,2024-10-01,0,Car
554,34070,H.S. West Motors,3,STH / Southern,S1,Deborah Monaghan,Ford,Primary Site,Cobram,Rural,2024-10-01,2,SUV
554,34070,H.S. West Motors,3,STH / Southern,S1,Deborah Monaghan,Ford,Primary Site,Cobram,Rural,2024-10-01,6,Truck
554,34070,H.S. West Motors,3,STH / Southern,S1,Deborah Monaghan,Ford,Primary Site,Cobram,Rural,2024-08-01,0,Car
554,34070,H.S. West Motors,3,STH / Southern,S1,Deborah Monaghan,Ford,Primary Site,Cobram,Rural,2024-08-01,3,SUV
554,34070,H.S. West Motors,3,STH / Southern,S1,Deborah Monaghan,Ford,Primary Site,Cobram,Rural,2024-08-01,7,Truck
554,34070,H.S. West Motors,3,STH / Southern,S1,Deborah Monaghan,Ford,Primary Site,Cobram,Rural,2024-02-01,0,Car
554,34070,H.S. West Motors,3,STH / Southern,S1,Deborah Monaghan,Ford,Primary Site,Cobram,Rural,2024-02-01,2,SUV
554,34070,H.S. West Motors,3,STH / Southern,S1,Deborah Monaghan,Ford,Primary Site,Cobram,Rural,2024-02-01,8,Truck
554,34070,H.S. West Motors,3,STH / Southern,S1,Deborah Monaghan,Ford,Primary Site,Cobram,Rural,2024-01-01,0,Car
554,34070,H.S. West Motors,3,STH / Southern,S1,Deborah Monaghan,Ford,Primary Site,Cobram,Rural,2024-01-01,2,SUV
554,34070,H.S. West Motors,3,STH / Southern,S1,Deborah Monaghan,Ford,Primary Site,Cobram,Rural,2024-01-01,7,Truck
554,34070,H.S. West Motors,3,STH / Southern,S1,Deborah Monaghan,Ford,Primary Site,Cobram,Rural,2024-11-01,0,Car
554,34070,H.S. West Motors,3,STH / Southern,S1,Deborah Monaghan,Ford,Primary Site,Cobram,Rural,2024-11-01,2,SUV
554,34070,H.S. West Motors,3,STH / Southern,S1,Deborah Monaghan,Ford,Primary Site,Cobram,Rural,2024-11-01,7,Truck
554,34070,H.S. West Motors,3,STH / Southern,S1,Deborah Monaghan,Ford,Primary Site,Cobram,Rural,2024-09-01,0,Car
554,34070,H.S. West Motors,3,STH / Southern,S1,Deborah Monaghan,Ford,Primary Site,Cobram,Rural,2024-09-01,3,SUV
554,34070,H.S. West Motors,3,STH / Southern,S1,Deborah Monaghan,Ford,Primary Site,Cobram,Rural,2024-09-01,7,Truck
554,34070,H.S. West Motors,3,STH / Southern,S1,Deborah Monaghan,Ford,Primary Site,Cobram,Rural,2025-01-01,0,Car
554,34070,H.S. West Motors,3,STH / Southern,S1,Deborah Monaghan,Ford,Primary Site,Cobram,Rural,2025-01-01,1,SUV
554,34070,H.S. West Motors,3,STH / Southern,S1,Deborah Monaghan,Ford,Primary Site,Cobram,Rural,2025-01-01,5,Truck
554,34070,H.S. West Motors,3,STH / Southern,S1,Deborah Monaghan,Ford,Primary Site,Cobram,Rural,2024-07-01,0,Car
554,34070,H.S. West Motors,3,STH / Southern,S1,Deborah Monaghan,Ford,Primary Site,Cobram,Rural,2024-07-01,2,SUV
554,34070,H.S. West Motors,3,STH / Southern,S1,Deborah Monaghan,Ford,Primary Site,Cobram,Rural,2024-07-01,8,Truck
554,34070,H.S. West Motors,3,STH / Southern,S1,Deborah Monaghan,Ford,Primary Site,Cobram,Rural,2024-03-01,0,Car
554,34070,H.S. West Motors,3,STH / Southern,S1,Deborah Monaghan,Ford,Primary Site,Cobram,Rural,2024-03-01,3,SUV
554,34070,H.S. West Motors,3,STH / Southern,S1,Deborah Monaghan,Ford,Primary Site,Cobram,Rural,2024-03-01,8,Truck
554,34070,H.S. West Motors,3,STH / Southern,S1,Deborah Monaghan,Ford,Primary Site,Cobram,Rural,2024-06-01,0,Car
554,34070,H.S. West Motors,3,STH / Southern,S1,Deborah Monaghan,Ford,Primary Site,Cobram,Rural,2024-06-01,3,SUV
554,34070,H.S. West Motors,3,STH / Southern,S1,Deborah Monaghan,Ford,Primary Site,Cobram,Rural,2024-06-01,8,Truck
554,34070,H.S. West Motors,3,STH / Southern,S1,Deborah Monaghan,Ford,Primary Site,Cobram,Rural,2024-04-01,0,Car
554,34070,H.S. West Motors,3,STH / Southern,S1,Deborah Monaghan,Ford,Primary Site,Cobram,Rural,2024-04-01,2,SUV
554,34070,H.S. West Motors,3,STH / Southern,S1,Deborah Monaghan,Ford,Primary Site,Cobram,Rural,2024-04-01,8,Truck
559,34220,Lanham Ford Griffith,3,STH / Southern,S1,Deborah Monaghan,Ford,Primary Site,Griffith,Rural,2025-03-01,2,Car
559,34220,Lanham Ford Griffith,3,STH / Southern,S1,Deborah Monaghan,Ford,Primary Site,Griffith,Rural,2025-03-01,5,SUV
559,34220,Lanham Ford Griffith,3,STH / Southern,S1,Deborah Monaghan,Ford,Primary Site,Griffith,Rural,2025-03-01,16,Truck
559,34220,Lanham Ford Griffith,3,STH / Southern,S1,Deborah Monaghan,Ford,Primary Site,Griffith,Rural,2025-02-01,2,Car
559,34220,Lanham Ford Griffith,3,STH / Southern,S1,Deborah Monaghan,Ford,Primary Site,Griffith,Rural,2025-02-01,4,SUV
559,34220,Lanham Ford Griffith,3,STH / Southern,S1,Deborah Monaghan,Ford,Primary Site,Griffith,Rural,2025-02-01,13,Truck
559,34220,Lanham Ford Griffith,3,STH / Southern,S1,Deborah Monaghan,Ford,Primary Site,Griffith,Rural,2024-05-01,0,Car
559,34220,Lanham Ford Griffith,3,STH / Southern,S1,Deborah Monaghan,Ford,Primary Site,Griffith,Rural,2024-05-01,6,SUV
559,34220,Lanham Ford Griffith,3,STH / Southern,S1,Deborah Monaghan,Ford,Primary Site,Griffith,Rural,2024-05-01,28,Truck
559,34220,Lanham Ford Griffith,3,STH / Southern,S1,Deborah Monaghan,Ford,Primary Site,Griffith,Rural,2024-12-01,-3,Car
559,34220,Lanham Ford Griffith,3,STH / Southern,S1,Deborah Monaghan,Ford,Primary Site,Griffith,Rural,2024-12-01,5,SUV
559,34220,Lanham Ford Griffith,3,STH / Southern,S1,Deborah Monaghan,Ford,Primary Site,Griffith,Rural,2024-12-01,18,Truck
559,34220,Lanham Ford Griffith,3,STH / Southern,S1,Deborah Monaghan,Ford,Primary Site,Griffith,Rural,2024-10-01,1,Car
559,34220,Lanham Ford Griffith,3,STH / Southern,S1,Deborah Monaghan,Ford,Primary Site,Griffith,Rural,2024-10-01,5,SUV
559,34220,Lanham Ford Griffith,3,STH / Southern,S1,Deborah Monaghan,Ford,Primary Site,Griffith,Rural,2024-10-01,18,Truck
559,34220,Lanham Ford Griffith,3,STH / Southern,S1,Deborah Monaghan,Ford,Primary Site,Griffith,Rural,2024-08-01,0,Car
559,34220,Lanham Ford Griffith,3,STH / Southern,S1,Deborah Monaghan,Ford,Primary Site,Griffith,Rural,2024-08-01,7,SUV
